0.08188843727111816; -0.4635666310787201; -1.1604278087615967; -0.45986971259117126; 
0.08188843727111816; -0.4635666310787201; -1.1604278087615967; -0.45986971259117126; 
0.08188843727111816; -0.4635666310787201; -1.1604278087615967; -0.45986971259117126; 
0.006246298551559448; -0.5162277817726135; -1.2491483688354492; -0.5694576501846313; 
-0.01072964072227478; -0.5363843441009521; -1.2754271030426025; -0.589351236820221; 
0.013023436069488525; -0.5582298040390015; -1.2991169691085815; -0.6129823923110962; 
0.03092053532600403; -0.5578311681747437; -1.3063682317733765; -0.5977272391319275; 
0.021281689405441284; -0.5521785020828247; -1.2584784030914307; -0.6582796573638916; 
-0.004775822162628174; -0.5893765687942505; -1.3749020099639893; -0.6156588196754456; 
-0.010317057371139526; -0.5626887083053589; -1.327286958694458; -0.5745283365249634; 
0.03092053532600403; -0.5578311681747437; -1.3063682317733765; -0.5977272391319275; 
0.030656039714813232; -0.5536482334136963; -1.3133440017700195; -0.5643658638000488; 
