9; 0.7639296054840088; -0.2792922556400299; 0.10546532273292542; -0.4405004382133484; 1.074044942855835; 0.045365676283836365; 0.47408586740493774; -0.5544573664665222; 0.38586580753326416; 0.8805856704711914; 
26; 0.6294358968734741; -0.3860495686531067; 0.06304234266281128; -0.622481107711792; 1.1377334594726562; 0.07921668887138367; 0.4818413257598877; -0.5670772790908813; 0.2680124044418335; 0.894069492816925; 
49; 0.5129061937332153; -0.3452798128128052; 0.05270141363143921; -0.7741387486457825; 1.1600074768066406; 0.021886248141527176; 0.5126897096633911; -0.47648194432258606; 0.2952725887298584; 0.8872638940811157; 
32; 0.5208969116210938; -0.4028547704219818; 0.06209591031074524; -0.679827868938446; 1.0326131582260132; 0.06842049956321716; 0.5178452730178833; -0.5315676927566528; 0.2612353563308716; 0.8754725456237793; 
27; 0.5540189743041992; -0.4644627571105957; 0.11913183331489563; -0.6671870946884155; 1.1153568029403687; 0.04790095239877701; 0.5059235692024231; -0.5112979412078857; 0.24312081933021545; 0.89690762758255; 
21; 0.5078877210617065; -0.27384236454963684; 0.130088672041893; -0.4687348008155823; 1.1564756631851196; 0.06693393737077713; 0.4417562484741211; -0.5178020596504211; 0.2722110450267792; 0.9068794250488281; 
23; 0.6365954279899597; -0.37789955735206604; 0.1355377435684204; -0.6532138586044312; 1.1574314832687378; 0.08945878595113754; 0.48614180088043213; -0.5349897742271423; 0.27772054076194763; 0.9363057613372803; 
24; 0.6344822645187378; -0.30776306986808777; 0.12729881703853607; -0.5512296557426453; 1.1578177213668823; 0.04042475298047066; 0.47538453340530396; -0.5650497078895569; 0.30573129653930664; 0.8706305623054504; 
5; 0.5587626695632935; -0.3587942123413086; 0.10615900903940201; -0.7440719604492188; 1.0913852453231812; 0.05351479351520538; 0.4361036419868469; -0.5590469241142273; 0.26975011825561523; 0.9099635481834412; 
47; 0.5369348526000977; -0.6022468209266663; 0.030161552131175995; -0.6008576154708862; 1.1335641145706177; 0.054173242300748825; 0.47987693548202515; -0.5397354960441589; 0.3119443356990814; 0.8924660682678223; 
1; 0.5997750759124756; -0.3826650381088257; 0.1796814501285553; -0.6001396179199219; 1.0962611436843872; 0.06687622517347336; 0.48311907052993774; -0.5138968229293823; 0.29805755615234375; 0.8699523210525513; 
10; 0.6042664051055908; -0.3429208993911743; 0.048508696258068085; -0.602814793586731; 1.0801454782485962; 0.03920956701040268; 0.43489736318588257; -0.5650427341461182; 0.2269696742296219; 0.9186502695083618; 
36; 0.5346184968948364; -0.40831679105758667; 0.06248532235622406; -0.6026411056518555; 1.153359293937683; 0.05346149951219559; 0.4293104112148285; -0.5684722661972046; 0.2974691390991211; 0.8894883394241333; 
6; 0.5518882870674133; -0.45923006534576416; 0.16452807188034058; -0.5704339742660522; 1.132196068763733; 0.046523138880729675; 0.4803678095340729; -0.5649935007095337; 0.27366161346435547; 0.9291686415672302; 
2; 0.5847735404968262; -0.43670761585235596; 0.1758146733045578; -0.6843467950820923; 1.1637396812438965; 0.09425415098667145; 0.4557879567146301; -0.5285494923591614; 0.22679278254508972; 0.8818321228027344; 
40; 0.5904014110565186; -0.4664172828197479; 0.06392895430326462; -0.6832155585289001; 1.1623480319976807; 0.08547543734312057; 0.43939146399497986; -0.561826229095459; 0.29217803478240967; 0.8654354810714722; 
13; 0.5597159266471863; -0.2746933102607727; -0.07092428207397461; -0.6032158136367798; 1.0716707706451416; 0.014990177005529404; 0.4351949393749237; -0.5952566266059875; 0.23114511370658875; 0.9466798901557922; 
33; 0.5769226551055908; -0.6094822287559509; 0.12640920281410217; -0.798818051815033; 1.1138418912887573; 0.0989956483244896; 0.4422306716442108; -0.5010621547698975; 0.2882827818393707; 0.8597946763038635; 
44; 0.550081729888916; -0.431191623210907; 0.11881580203771591; -0.7988219261169434; 1.0677778720855713; 0.06229274719953537; 0.4801829755306244; -0.516516387462616; 0.260647177696228; 0.8948268294334412; 
20; 0.5765955448150635; -0.2930727005004883; 0.08104009926319122; -0.5579274296760559; 1.1892340183258057; 0.04749423265457153; 0.5011165738105774; -0.5531349182128906; 0.3053503632545471; 0.872391939163208; 
48; 0.6040529012680054; -0.2944380044937134; 0.19255836308002472; -0.4782913029193878; 0.9648795127868652; -0.04500371217727661; 0.5545454621315002; -0.5197396278381348; 0.2743130922317505; 0.8324697613716125; 
38; 0.39613670110702515; -0.4618876576423645; 0.04507298767566681; -0.6531125903129578; 1.2218083143234253; 0.03353201970458031; 0.36951160430908203; -0.6439913511276245; 0.22232487797737122; 0.8205884695053101; 
37; 0.5658774971961975; -0.45221444964408875; -0.01267997920513153; -0.6789872646331787; 1.1338485479354858; 0.06874391436576843; 0.5013142228126526; -0.5247072577476501; 0.2847435474395752; 0.9297186136245728; 
16; 0.597510039806366; -0.5679377317428589; 0.04228769987821579; -0.759289026260376; 1.0846997499465942; 0.052633851766586304; 0.44329121708869934; -0.5652304291725159; 0.27761775255203247; 0.8423539400100708; 
