,0,1,2,3,4,5,6
0,-0.71,-0.38,0.23,0.4,-,-,0.18
1,1.31,1.05,0.16,0.3,-,-,1.0
2,1.37,1.12,0.14,0.28,-,-,1.0
3,0.91,0.6,0.21,0.37,-,-,0.85
4,0.4,0.31,0.16,0.19,-,-,0.04
5,-0.19,0.0,0.0,0.19,-,-,0.0
6,0.99,0.74,0.19,0.31,-,-,0.96
7,1.1,0.85,0.18,0.32,-,-,0.98
8,-1.36,-0.93,0.34,0.54,-,-,0.97
9,-1.16,-0.68,0.3,0.57,-,-,0.89
10,-0.83,-0.68,0.08,0.17,-,-,1.0
11,0.1,0.0,0.0,0.1,-,-,0.0
12,0.26,0.1,0.07,0.18,-,-,0.14
13,0.82,0.68,0.08,0.16,-,-,1.0
14,-0.53,-0.35,0.1,0.21,-,-,0.98
15,-0.4,-0.18,0.09,0.24,-,-,0.78
16,0.5,0.31,0.1,0.22,-,-,0.98
17,-0.35,-0.16,0.09,0.21,-,-,0.49
18,-0.09,0.0,0.0,0.09,-,-,0.0
19,-0.05,0.0,0.0,0.05,-,-,0.0
